truncated,text,in_reply_to_status_id,id,favorite_count,source,retweeted,coordinates,entities,in_reply_to_screen_name,id_str,retweet_count,in_reply_to_user_id,favorited,user,geo,in_reply_to_user_id_str,lang,created_at,in_reply_to_status_id_str,Label
False,"@lj_kulwicki @GabTarquini @BBCDanielS @BBCWorld One step at a time. But just because they believe it, doesn't make it true.",5.53e+17,5.52832e+17,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 702591266, 'indices': [0, 12], 'id_str': '702591266', 'screen_name': 'lj_kulwicki', 'name': 'lj K'}, {'id': 146142164, 'indices': [13, 25], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [26, 37], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [38, 47], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",lj_kulwicki,5.52832e+17,1,702591266.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '3E4415', 'default_profile_image': False, 'id': 885363181, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'profile_sidebar_fill_color': '99CC33', 'entities': {'description': {'urls': []}}, 'followers_count': 80, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '885363181', 'profile_background_color': '352726', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1939, 'description': ""The things we see are just shadows of the things we don't...nothing is a coincidence.\r\nPeace. Love. Unity.Justice. Free the world."", 'friends_count': 313, 'location': '', 'profile_link_color': 'D02B55', 'profile_image_url': 'http://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/885363181/1360647701', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'name': 'Aneesa ', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 855, 'screen_name': 'neesa_h', 'notifications': False, 'url': None, 'created_at': 'Tue Oct 16 21:31:28 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': False, 'is_translator': False}",,702591266.0,en,Wed Jan 07 14:18:04 +0000 2015,5.53e+17,0
False,@neesa_h @GabTarquini @BBCDanielS @BBCWorld Great! Then why am I NOT seeing 10's of thousands of you protesting the hijacking of your islam?,5.53e+17,5.52832e+17,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 885363181, 'indices': [0, 8], 'id_str': '885363181', 'screen_name': 'neesa_h', 'name': 'Aneesa '}, {'id': 146142164, 'indices': [9, 21], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [22, 33], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [34, 43], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",neesa_h,5.52832e+17,0,885363181.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 702591266, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 798, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '702591266', 'profile_background_color': 'C0DEED', 'listed_count': 23, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 22780, 'description': 'Proud 2 b American. Staunch 2A Supporter. Believe in God & Country. RWGN â¤ï¸Israel â¤ï¸Yankees â¤ï¸Seahawks â¤ï¸my JEEP!    Atheists/Libs will be blocked...vaffanculo!', 'friends_count': 516, 'location': 'East coast/West coast', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/702591266/1419119619', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'lj K', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 13907, 'screen_name': 'lj_kulwicki', 'notifications': False, 'url': None, 'created_at': 'Wed Jul 18 07:40:19 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,885363181.0,en,Wed Jan 07 14:19:46 +0000 2015,5.53e+17,0
False,@BBCDanielS i've done a brief research about it &amp; i have no comments. It isnt good to say nasty remarks about the dead as well as a religion,5.53e+17,5.52862e+17,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 331658004, 'indices': [0, 11], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}], 'hashtags': [], 'urls': []}",BBCDanielS,5.52862e+17,0,331658004.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2888783532, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/589881073028345856/F2Z16SzZ_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 119, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2888783532', 'profile_background_color': 'C0DEED', 'listed_count': 2, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 9313, 'description': 'Singaporean Muslim Harmonizer', 'friends_count': 92, 'location': 'Singapore', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/589881073028345856/F2Z16SzZ_normal.jpg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2888783532/1417960111', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'bella', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 1437, 'screen_name': 'im_a_5H_Voter', 'notifications': False, 'url': None, 'created_at': 'Mon Nov 03 17:35:07 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,331658004.0,en,Wed Jan 07 16:20:13 +0000 2015,5.53e+17,0
False,@usmanka fuck off you cunt,5.53e+17,5.52865e+17,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 64127121, 'indices': [0, 8], 'id_str': '64127121', 'screen_name': 'usmanka', 'name': 'Lahori'}], 'hashtags': [], 'urls': []}",usmanka,5.52865e+17,0,64127121.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 609902066, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2585371788/39y6wb2i6m690f58a49h_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 57, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '609902066', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 2271, 'description': '', 'friends_count': 192, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/2585371788/39y6wb2i6m690f58a49h_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'pepsiplusconkers', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 553, 'screen_name': 'pepsiplusconker', 'notifications': False, 'url': None, 'created_at': 'Sat Jun 16 11:07:34 +0000 2012', 'contributors_enabled': False, 'time_zone': 'Amsterdam', 'protected': False, 'default_profile': True, 'is_translator': False}",,64127121.0,en,Wed Jan 07 16:29:45 +0000 2015,5.53e+17,0
False,@GabTarquini @BBCDanielS @BBCWorld Millions of Muslims world wide rioted and screamed for Denmark to be nuked after a drawing of mo. Cunt.,5.53e+17,5.52891e+17,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 146142164, 'indices': [0, 12], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [13, 24], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [25, 34], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",GabTarquini,5.52891e+17,0,146142164.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2905430920, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/544984700033728512/1Mmsdd8u_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 111, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2905430920', 'profile_background_color': 'C0DEED', 'listed_count': 6, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 2468, 'description': '#UKIP', 'friends_count': 104, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/544984700033728512/1Mmsdd8u_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2905430920/1417717877', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Allan', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 529, 'screen_name': 'AllanAkbarAllan', 'notifications': False, 'url': None, 'created_at': 'Thu Dec 04 18:29:30 +0000 2014', 'contributors_enabled': False, 'time_zone': 'GMT', 'protected': False, 'default_profile': True, 'is_translator': False}",,146142164.0,en,Wed Jan 07 18:15:33 +0000 2015,5.53e+17,0
False,@lj_kulwicki @GabTarquini @BBCDanielS @BBCWorld There have been.But do you know what the media does? Twists the news &amp; makes us look violent,5.53e+17,5.52973e+17,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 702591266, 'indices': [0, 12], 'id_str': '702591266', 'screen_name': 'lj_kulwicki', 'name': 'lj K'}, {'id': 146142164, 'indices': [13, 25], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [26, 37], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [38, 47], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",lj_kulwicki,5.52973e+17,1,702591266.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '3E4415', 'default_profile_image': False, 'id': 885363181, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'profile_sidebar_fill_color': '99CC33', 'entities': {'description': {'urls': []}}, 'followers_count': 80, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '885363181', 'profile_background_color': '352726', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1939, 'description': ""The things we see are just shadows of the things we don't...nothing is a coincidence.\r\nPeace. Love. Unity.Justice. Free the world."", 'friends_count': 313, 'location': '', 'profile_link_color': 'D02B55', 'profile_image_url': 'http://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/885363181/1360647701', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'name': 'Aneesa ', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 855, 'screen_name': 'neesa_h', 'notifications': False, 'url': None, 'created_at': 'Tue Oct 16 21:31:28 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': False, 'is_translator': False}",,702591266.0,en,Wed Jan 07 23:38:50 +0000 2015,5.53e+17,0
False,"@neesa_h @GabTarquini @BBCDanielS @BBCWorld Lmao. ""MAKES"" you look violent??? Honey, you people are doing that ALL ON YOUR OWN",5.53e+17,5.52978e+17,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 885363181, 'indices': [0, 8], 'id_str': '885363181', 'screen_name': 'neesa_h', 'name': 'Aneesa '}, {'id': 146142164, 'indices': [9, 21], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [22, 33], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [34, 43], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",neesa_h,5.52978e+17,0,885363181.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 702591266, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 798, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '702591266', 'profile_background_color': 'C0DEED', 'listed_count': 23, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 22780, 'description': 'Proud 2 b American. Staunch 2A Supporter. Believe in God & Country. RWGN â¤ï¸Israel â¤ï¸Yankees â¤ï¸Seahawks â¤ï¸my JEEP!    Atheists/Libs will be blocked...vaffanculo!', 'friends_count': 516, 'location': 'East coast/West coast', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/702591266/1419119619', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'lj K', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 13907, 'screen_name': 'lj_kulwicki', 'notifications': False, 'url': None, 'created_at': 'Wed Jul 18 07:40:19 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,885363181.0,en,Wed Jan 07 23:59:53 +0000 2015,5.53e+17,0
False,"@lj_kulwicki @GabTarquini @BBCDanielS @BBCWorld Correction, people hijacking our religion which you have shown that you know of.",5.53e+17,5.52982e+17,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 702591266, 'indices': [0, 12], 'id_str': '702591266', 'screen_name': 'lj_kulwicki', 'name': 'lj K'}, {'id': 146142164, 'indices': [13, 25], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [26, 37], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [38, 47], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",lj_kulwicki,5.52982e+17,1,702591266.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '3E4415', 'default_profile_image': False, 'id': 885363181, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'profile_sidebar_fill_color': '99CC33', 'entities': {'description': {'urls': []}}, 'followers_count': 80, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '885363181', 'profile_background_color': '352726', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1939, 'description': ""The things we see are just shadows of the things we don't...nothing is a coincidence.\r\nPeace. Love. Unity.Justice. Free the world."", 'friends_count': 313, 'location': '', 'profile_link_color': 'D02B55', 'profile_image_url': 'http://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/885363181/1360647701', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'name': 'Aneesa ', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 855, 'screen_name': 'neesa_h', 'notifications': False, 'url': None, 'created_at': 'Tue Oct 16 21:31:28 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': False, 'is_translator': False}",,702591266.0,en,Thu Jan 08 00:14:50 +0000 2015,5.53e+17,0
False,"@lj_kulwicki @GabTarquini @BBCDanielS @BBCWorld I'm muslim, would you call me violent? Even knowing that people are giving us a bad name?",5.53e+17,5.52982e+17,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 702591266, 'indices': [0, 12], 'id_str': '702591266', 'screen_name': 'lj_kulwicki', 'name': 'lj K'}, {'id': 146142164, 'indices': [13, 25], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [26, 37], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [38, 47], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",lj_kulwicki,5.52982e+17,0,702591266.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '3E4415', 'default_profile_image': False, 'id': 885363181, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'profile_sidebar_fill_color': '99CC33', 'entities': {'description': {'urls': []}}, 'followers_count': 80, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '885363181', 'profile_background_color': '352726', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1939, 'description': ""The things we see are just shadows of the things we don't...nothing is a coincidence.\r\nPeace. Love. Unity.Justice. Free the world."", 'friends_count': 313, 'location': '', 'profile_link_color': 'D02B55', 'profile_image_url': 'http://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/885363181/1360647701', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'name': 'Aneesa ', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 855, 'screen_name': 'neesa_h', 'notifications': False, 'url': None, 'created_at': 'Tue Oct 16 21:31:28 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': False, 'is_translator': False}",,702591266.0,en,Thu Jan 08 00:16:21 +0000 2015,5.53e+17,0
False,@neesa_h @GabTarquini @BBCDanielS @BBCWorld No one is hijacking your cult. Your cult is all about death. Have you read the Koran at all?,5.53e+17,5.52983e+17,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 885363181, 'indices': [0, 8], 'id_str': '885363181', 'screen_name': 'neesa_h', 'name': 'Aneesa '}, {'id': 146142164, 'indices': [9, 21], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [22, 33], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [34, 43], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",neesa_h,5.52983e+17,0,885363181.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 702591266, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 798, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '702591266', 'profile_background_color': 'C0DEED', 'listed_count': 23, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 22780, 'description': 'Proud 2 b American. Staunch 2A Supporter. Believe in God & Country. RWGN â¤ï¸Israel â¤ï¸Yankees â¤ï¸Seahawks â¤ï¸my JEEP!    Atheists/Libs will be blocked...vaffanculo!', 'friends_count': 516, 'location': 'East coast/West coast', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/702591266/1419119619', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'lj K', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 13907, 'screen_name': 'lj_kulwicki', 'notifications': False, 'url': None, 'created_at': 'Wed Jul 18 07:40:19 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,885363181.0,en,Thu Jan 08 00:19:23 +0000 2015,5.53e+17,0
False,"@neesa_h @GabTarquini @BBCDanielS @BBCWorld When I start seeing 10's of 1000's protesting the""Hijacking""of Islam, call me. Until then, F off",5.53e+17,5.52983e+17,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 885363181, 'indices': [0, 8], 'id_str': '885363181', 'screen_name': 'neesa_h', 'name': 'Aneesa '}, {'id': 146142164, 'indices': [9, 21], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [22, 33], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [34, 43], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",neesa_h,5.52983e+17,0,885363181.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 702591266, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 798, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '702591266', 'profile_background_color': 'C0DEED', 'listed_count': 23, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 22780, 'description': 'Proud 2 b American. Staunch 2A Supporter. Believe in God & Country. RWGN â¤ï¸Israel â¤ï¸Yankees â¤ï¸Seahawks â¤ï¸my JEEP!    Atheists/Libs will be blocked...vaffanculo!', 'friends_count': 516, 'location': 'East coast/West coast', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/2408356174/image_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/702591266/1419119619', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'lj K', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 13907, 'screen_name': 'lj_kulwicki', 'notifications': False, 'url': None, 'created_at': 'Wed Jul 18 07:40:19 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,885363181.0,en,Thu Jan 08 00:21:29 +0000 2015,5.53e+17,0
False,"@lj_kulwicki @GabTarquini @BBCDanielS @BBCWorld Correction again, it teaches us to worship God and doing good until death. Yes I have.",5.53e+17,5.52984e+17,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 702591266, 'indices': [0, 12], 'id_str': '702591266', 'screen_name': 'lj_kulwicki', 'name': 'lj K'}, {'id': 146142164, 'indices': [13, 25], 'id_str': '146142164', 'screen_name': 'GabTarquini', 'name': 'Tarquini'}, {'id': 331658004, 'indices': [26, 37], 'id_str': '331658004', 'screen_name': 'BBCDanielS', 'name': 'Daniel Sandford'}, {'id': 742143, 'indices': [38, 47], 'id_str': '742143', 'screen_name': 'BBCWorld', 'name': 'BBC News (World)'}], 'hashtags': [], 'urls': []}",lj_kulwicki,5.52984e+17,0,702591266.0,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '3E4415', 'default_profile_image': False, 'id': 885363181, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'profile_sidebar_fill_color': '99CC33', 'entities': {'description': {'urls': []}}, 'followers_count': 80, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '885363181', 'profile_background_color': '352726', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1939, 'description': ""The things we see are just shadows of the things we don't...nothing is a coincidence.\r\nPeace. Love. Unity.Justice. Free the world."", 'friends_count': 313, 'location': '', 'profile_link_color': 'D02B55', 'profile_image_url': 'http://pbs.twimg.com/profile_images/3474644777/98d7fa4c56f7c7541fdaa3963d0a8360_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/885363181/1360647701', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'name': 'Aneesa ', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 855, 'screen_name': 'neesa_h', 'notifications': False, 'url': None, 'created_at': 'Tue Oct 16 21:31:28 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': False, 'is_translator': False}",,702591266.0,en,Thu Jan 08 00:22:27 +0000 2015,5.53e+17,0
